Mr_ksi,H_AC_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
15.307692307692307,4.384615384615385,329.99827202871177,631.1853130259858,310149.29044770094,288955.04288955167,5039.351808807872,rutting
15.307692307692307,4.615384615384615,316.8144586339203,599.1487237710446,354685.5131469259,364846.4076587497,5919.729587984499,fatigue
15.307692307692307,4.846153846153847,304.1294519570663,569.3986047118265,405739.4428525166,458282.6702248106,6956.429728748837,fatigue
15.307692307692307,5.076923076923077,291.96366944148326,541.7449024036556,464082.8927110789,572707.9105864727,8173.4309799175335,fatigue
15.307692307692307,5.307692307692308,280.3215935431459,516.0123728771176,530584.9987980189,712120.2171325057,9598.33025006894,fatigue
15.307692307692307,5.538461538461538,269.19747551290146,492.0403427792399,606218.3519142696,881141.1062686937,11262.754654463499,fatigue
15.307692307692307,5.769230769230769,258.57913874263903,469.68207488594743,692066.0200375713,1085091.1124625271,13202.821740532812,fatigue
15.307692307692307,6.0,248.45050446765396,448.80391202286916,789329.3095393537,1330071.8492475974,15459.648079498496,fatigue
15.307692307692307,6.230769230769231,238.79326138592754,429.2843139378897,899336.1716878632,1623054.856416114,18079.90739632733,fatigue
15.307692307692307,6.461538461538462,229.58796332349186,411.012861344386,1023550.1944549076,1971977.5756074523,21116.43998081851,fatigue
15.307692307692307,6.6923076923076925,220.81474575091514,393.88927411498395,1163580.1398983223,2385846.8380410965,24628.915474902515,fatigue
15.307692307692307,6.923076923076923,212.4537888902142,377.82247226831277,1321190.000697644,2874850.3055874263,28684.551375501065,fatigue
15.307692307692307,7.153846153846154,204.4856127091232,362.7296960997441,1498309.5591777929,3450476.379989772,33358.88979226098,fatigue
15.307692307692307,7.384615384615385,196.89126063630022,348.5356936219145,1697045.4401801818,4125643.1840105886,38736.63519251786,fatigue
15.307692307692307,7.615384615384616,189.652409798371,335.17197808847715,1919692.656368941,4914837.320724118,44912.55607400395,fatigue
15.307692307692307,7.846153846153847,182.75143288366996,322.5761548861654,2168746.651433382,5834263.2304439945,51992.45374168874,fatigue
15.307692307692307,8.076923076923077,176.1714282846937,310.69131489342266,2446915.8533317447,6902004.085611323,60094.201635305355,fatigue
15.307692307692307,8.307692307692308,169.8962295517574,299.4654901082406,2757134.7562295054,8138195.288853996,69348.85896108903,fatigue
15.307692307692307,8.538461538461538,163.91040145856059,288.85116666203464,3102577.556050216,9565211.764847888,79901.8627246126,fatigue
15.307692307692307,8.76923076923077,158.19922750420966,278.80485006550174,3486672.3704740214,11207870.359315502,91914.30263882608,fatigue
15.307692307692307,9.0,152.74869203439462,269.2866775400033,3913116.079673032,13093648.775716696,105564.28378835919,fatigue
15.307692307692307,9.23076923076923,147.54545907658766,260.2600724776584,4385889.828955824,15252922.589759843,121048.38236263684,fatigue
15.307692307692307,9.461538461538462,142.5768492642054,251.69143637628457,4909275.238708181,17719221.982327256,138583.20022028408,fatigue
15.307692307692307,9.692307692307693,137.83081574900368,243.54987396257496,5487871.370496539,20529509.92199171,158407.02450939422,fatigue
15.307692307692307,9.923076923076923,133.2959196875615,235.80694761358635,6126612.500892044,23724483.608881284,180781.59903585122,fatigue
15.307692307692307,10.153846153846153,128.96130568198097,228.43645758833463,6830786.75646046,27348901.062665418,205994.01453886917,fatigue
15.307692307692307,10.384615384615385,124.81667742063205,221.41424497149382,7606055.664448459,31451934.799732402,234358.72549331767,fatigue
15.307692307692307,10.615384615384617,120.85227367773278,214.71801459900232,8458474.67400725,36087554.59938981,266219.701506968,fatigue
15.307692307692307,10.846153846153847,117.05884477460957,208.3271755744471,9394514.702385046,41314941.407415435,301952.7218133287,fatigue
15.307692307692307,11.076923076923077,113.42762956991827,202.2226972920603,10421084.759447053,47198934.468906075,341967.8217733502,fatigue
15.307692307692307,11.307692307692308,109.95033302367663,196.3869791561774,11545555.702235684,53810513.82232348,386711.9006897733,fatigue
15.307692307692307,11.538461538461538,106.61910436593256,190.8037324286692,12775785.169142408,61227320.32403682,436671.50060422375,fatigue
15.307692307692307,11.76923076923077,103.4265158920759,185.45787284691033,14120143.740724996,69534215.40837607,492375.7660887299,fatigue
15.307692307692307,12.0,100.3655424011384,180.33542283767426,15587542.371358922,78823882.82283257,554399.595359997,fatigue
15.846153846153845,3.0,412.2885142221156,865.7760810931273,149061.47552942164,70204.96946521454,2091.8388632798938,rutting
15.846153846153845,3.230769230769231,399.1930465933528,816.4773854522413,165767.55689365536,91276.43003560121,2376.2338181117043,rutting
15.846153846153845,3.4615384615384617,385.24885389538207,770.7074055028831,186345.0597301678,118175.70899850792,2734.4575666671058,rutting
15.846153846153845,3.6923076923076925,370.9816350229076,728.2628633397335,210986.12680317202,152289.00167018353,3173.9085388585227,rutting
15.846153846153845,3.9230769230769234,356.73470756171173,688.9213621224492,240007.09925547132,195275.21344659608,3704.747672489114,rutting
15.846153846153845,4.153846153846154,342.7277918905211,652.4557417840539,273825.861256342,249107.9383399125,4339.693753256414,rutting
15.846153846153845,4.384615384615385,329.0974182541697,618.6431182326417,312952.0752731312,316122.1578079206,5094.049152884117,fatigue
15.846153846153845,4.615384615384615,315.9245029088912,587.2703121840532,357984.3228875969,399065.98869958485,5985.859762797982,fatigue
15.846153846153845,4.846153846153847,303.2530562195025,558.136863689849,409611.1928749213,501157.81058849243,7036.163243056653,fatigue
15.846153846153845,5.076923076923077,291.102809554146,531.0564582526304,468614.790179394,626149.1005996536,8269.303238097666,fatigue
15.846153846153845,5.307692307692308,279.4776986610849,505.8573285790618,535875.8503058553,778393.2990629099,9713.298850963332,fatigue
15.846153846153845,5.538461538461538,268.37153895480964,482.38201373878246,612380.0097005429,962921.0239953751,11400.264682704656,fatigue
15.846153846153845,5.769230769230769,257.7718064666548,460.48673194182544,699224.9764278629,1185521.949413435,13366.879954884138,fatigue
15.846153846153845,6.0,247.66214593183682,440.0405373078278,797628.4502662586,1452833.665213601,15654.90698955283,fatigue
15.846153846153845,6.230769230769231,238.02402653853412,420.9243726344809,908936.6993237825,1772437.848395008,18311.760302589195,fatigue
15.846153846153845,6.461538461538462,228.83782865277797,403.030090654572,1034633.7333341321,2152964.1000183905,21391.128131057736,fatigue
15.846153846153845,6.6923076923076925,220.083551680282,386.2594896097858,1176351.0336188874,2604201.842166226,24953.648559234745,fatigue
15.846153846153845,6.923076923076923,211.7412702962258,370.5233910466214,1335877.8125995432,3137220.726008958,29067.64264180806,fatigue
15.846153846153845,7.153846153846154,203.7914239400141,355.74077574467475,1515171.7851307888,3764500.0764892944,33809.90711065874,fatigue
15.846153846153845,7.384615384615385,196.21499609589532,341.8379857121374,1716370.4416340496,4500067.990515027,39266.56943150136,fatigue
15.846153846153845,7.615384615384616,188.99362091792887,328.7479949365127,1941802.819986309,5359650.81218282,45534.008171139656,fatigue
15.846153846153845,7.846153846153847,182.10964211823057,316.4097481876732,2194001.7798141856,6360833.827777166,52719.841858422005,fatigue
15.846153846153845,8.076923076923077,175.54614062956347,304.76756504516806,2475716.789428846,7523234.151742567,60943.98977939042,fatigue
15.846153846153845,8.307692307692308,169.28694196920176,293.7706050611241,2789927.242130152,8868686.908777656,70339.80844276774,fatigue
15.846153846153845,8.538461538461538,163.31661052658043,283.3723893001648,3139856.32493944,10421445.952827306,81055.30778597567,fatigue
15.846153846153845,8.76923076923077,157.62043554181676,273.53037322942714,3528985.4688830106,12208400.497442983,93254.45156235789,fatigue
15.846153846153845,9.0,152.18441191570543,264.20556593307236,3961069.4156188704,14259309.160588823,107118.54675345182,fatigue
15.846153846153845,9.23076923076923,146.99521791502752,255.36219080382395,4440151.940362189,16607053.0479407,122847.72728118264,fatigue
15.846153846153845,9.461538461538462,142.04019112484715,246.9673831528821,4970582.275611326,19287909.610245768,140662.53774781217,fatigue
15.846153846153845,9.692307692307693,137.30730352906667,238.99092053196415,5557032.284025418,22341849.11130209,160805.62340013855,fatigue
15.846153846153845,9.923076923076923,132.78513629054154,231.40498194361396,6204514.4318931205,25812855.633226987,183543.5329921524,fatigue
15.846153846153845,10.153846153846153,128.4628545985227,224.1839325046847,6918400.616927393,29749274.62520045,209168.64170067155,fatigue
15.846153846153845,10.384615384615385,124.33018281824786,217.30413050691686,7704441.905613372,34204189.07154835,238001.20172520168,fatigue
15.846153846153845,10.615384615384617,120.3773800912953,210.74375417704096,8568789.236041326,39235826.416069664,270391.5286707807,fatigue
15.846153846153845,10.846153846153847,116.59521647992317,204.48264577045614,9518015.14211376,44907998.43324117,306722.3322660373,fatigue
15.846153846153845,11.076923076923077,112.97494971345594,198.50217093377313,10559136.554279376,51290576.28484644,347411.2004039863,fatigue
15.846153846153845,11.307692307692308,109.50830257273925,192.7850915412479,11699638.7305904,58460003.04406197,392913.2459071489,fatigue
15.846153846153845,11.538461538461538,106.1874409350527,187.31545044876887,12947500.36998613,66499846.00935802,443723.9258092019,fatigue
15.846153846153845,11.76923076923077,103.00495249351242,182.07846681804452,14311219.957361728,75501391.16883221,500382.0433111657,fatigue
15.846153846153845,12.0,99.95382615983823,177.0604408451971,15799843.387282265,85564282.21249181,563472.9429107682,fatigue
16.384615384615383,3.0,411.47864302429844,848.7716241958486,150029.17571893986,76724.84276726845,2108.1455695221703,rutting
16.384615384615383,3.230769230769231,398.35140877583626,800.4636895853037,166922.96942353496,99740.63880873003,2396.1226828957497,rutting
16.384615384615383,3.4615384615384617,384.3875281582131,755.6154826345978,187722.7712711197,129115.90823714004,2758.735582301951,rutting
16.384615384615383,3.6923076923076925,370.11005944305987,714.0273188755166,212625.68593175925,166360.9397628619,3203.5285691024396,rutting
16.384615384615383,3.9230769230769234,355.860235910756,675.480825374806,241953.53605092946,213282.45779914228,3740.8310685896595,rutting
16.384615384615383,4.153846153846154,341.85612930172886,639.7530254544827,276130.35430227977,272029.10186973645,4383.557507196274,rutting
16.384615384615383,4.384615384615385,328.2329634509018,606.6251990469885,315672.74315811164,345141.9996457107,5147.237757022756,fatigue
16.384615384615383,4.615384615384615,315.0706177301948,575.8881979737846,361187.13300997956,435610.7882378341,6050.182190306425,fatigue
16.384615384615383,4.846153846153847,302.4122783840431,547.3453924411127,413370.9873763607,546935.4402907579,7113.735589457028,fatigue
16.384615384615383,5.076923076923077,290.2770209943158,520.8140603824984,473016.4326414646,683194.2491224112,8362.597655028707,fatigue
16.384615384615383,5.307692307692308,278.66825901423545,496.1257735391619,541015.4993718134,849118.32151527,9825.199487112366,fatigue
16.384615384615383,5.538461538461538,267.5793916940886,473.1261548691653,618366.5276823243,1050172.9198234163,11534.131431837504,fatigue
16.384615384615383,5.769230769230769,256.99756352815484,451.6742584581029,706181.482420943,1292645.9897913337,13526.620897927623,fatigue
16.384615384615383,6.0,246.90615542932895,431.64173878778826,805694.0283598533,1583744.2105022923,15845.06050502186,fatigue
16.384615384615383,6.230769230769231,237.28642716544508,412.9119189374391,918268.2731541707,1931696.9120397891,18537.58790476632,fatigue
16.384615384615383,6.461538461538462,228.11859358992655,395.37882854665685,1045408.1184743962,2345868.228418867,21658.7191755732,fatigue
16.384615384615383,6.6923076923076925,219.3825242106777,378.9462562609706,1188767.1791293162,2836877.8911930094,25270.03802856535,fatigue
16.384615384615383,6.923076923076923,211.05819284041542,363.5268438538328,1350159.2424941515,3416731.1249908977,29440.943286519076,fatigue
16.384615384615383,7.153846153846154,203.1259618409351,349.04123750689314,1531569.2495769872,4098958.181040718,34249.4572741639,fatigue
16.384615384615383,7.384615384615385,195.56675718075485,335.4173039556947,1735164.786439361,4898764.138177334,39783.09792541828,fatigue
16.384615384615383,7.615384615384616,188.36217163025358,322.5894141009422,1963308.0813952158,5833189.711346892,46139.81759422772,fatigue
16.384615384615383,7.846153846153847,181.49452083286604,310.4977933890052,2218568.5099071516,6921283.932603643,53429.011764475785,fatigue
16.384615384615383,8.076923076923077,174.9468686262247,299.08793620051466,2503735.6155590685,8184289.705593755,61772.601098834435,fatigue
16.384615384615383,8.307692307692308,168.70303243714173,288.31008026051353,2821832.6619299855,9645843.377605679,71306.1905501813,fatigue
16.384615384615383,8.538461538461538,162.74757589646765,278.1187364304826,3176130.7365574315,11332189.619324068,82180.30958311415,fatigue
16.384615384615383,8.76923076923077,157.06579338470556,268.4722689780227,3570163.434351096,13272413.047481796,94561.73791570099,fatigue
16.384615384615383,9.0,151.64368960789008,259.33252141642805,4007742.1536700344,15498688.166111251,108634.9215896577,fatigue
16.384615384615383,9.23076923076923,146.4679562374769,250.66448317432548,4492972.043685701,18046549.33509296,124603.48460614913,fatigue
16.384615384615383,9.461538461538462,141.52594694358078,242.435992631348,5030268.646500964,20955182.597998578,142691.84181871725,fatigue
16.384615384615383,9.692307692307693,136.80565168580645,234.61747239422706,5624375.281689299,24267741.313408557,163146.91924832866,fatigue
16.384615384615383,9.923076923076923,132.29567081945888,227.18169305638497,6280381.224382477,28031687.63433644,186239.988471525,fatigue
16.384615384615383,10.153846153846153,127.98518937361139,220.10356206029286,7003740.73072422,32299161.96920222,212268.62222460573,fatigue
16.384615384615383,10.384615384615385,123.8639517259355,213.3599346498246,7800292.966399112,37127382.63562893,241558.77885823467,fatigue
16.384615384615383,10.615384615384617,119.9222368138152,206.92944424905932,8676282.895041587,42579077.986339815,274467.02376179653,fatigue
16.384615384615383,10.846153846153847,116.15083396638589,200.79234992803688,9638383.183660947,48722953.34600019,311382.8963501077,fatigue
16.384615384615383,11.076923076923077,112.54101940733395,194.93039891126918,10693717.181824993,55634195.15056218,352731.4316619366,fatigue
16.384615384615383,11.307692307692308,109.0845334565536,189.32670235003226,11849883.030297086,63395014.72808033,398975.846056808,fatigue
16.384615384615383,11.538461538461538,105.77355844543986,183.96562281480183,13114978.953192368,72095234.20350632,450620.3969109238,fatigue
16.384615384615383,11.76923076923077,102.60069735260163,178.83267217087075,14497629.7855915,81832917.05093108,508213.4266028511,fatigue
16.384615384615383,12.0,99.5589531620267,173.91441868019942,16007014.786022913,92715045.85603788,572350.6014443182,fatigue
16.923076923076923,3.0,410.69962532845625,832.4602347403315,150967.75291522066,83688.40189310459,2123.981634449781,rutting
16.923076923076923,3.230769230769231,397.5421234096015,785.1028067671647,168043.89031798276,108779.37937002347,2415.4441534962702,rutting
16.923076923076923,3.4615384615384617,383.5595448768192,741.1388291027253,189059.696727045,140796.63964015257,2782.3289621183244,rutting
16.923076923076923,3.6923076923076925,369.2724148417343,700.3720809905237,214217.10533401492,181382.5486317031,3232.322638893396,rutting
16.923076923076923,3.9230769230769234,355.0199676765327,662.5880665591378,243843.27615591392,232501.09906598757,3775.919003764257,rutting
16.923076923076923,4.153846153846154,341.01869455995995,627.5678381976289,278368.2304976672,296487.09386616986,4426.223409202141,fatigue
16.923076923076923,4.384615384615385,327.402567337627,595.0966846670218,318315.33150045347,376100.81633618736,5198.987775174365,fatigue
16.923076923076923,4.615384615384615,314.25047211067005,564.9693371717702,364298.6563194873,474588.56890216935,6112.780643633384,fatigue
16.923076923076923,4.846153846153847,301.60480603310896,536.9928505344928,417024.3153350232,595749.4647324731,7189.246618408579,fatigue
16.923076923076923,5.076923076923077,289.4840170859273,510.98795731583607,477294.1994831521,744008.8542320575,8453.433020497829,fatigue
16.923076923076923,5.307692307692308,277.891019129557,486.7894389681827,546011.3452018858,924498.7619891082,9934.173216039375,fatigue
16.923076923076923,5.538461538461538,266.8188135359481,464.24588170099827,624186.4713360176,1143145.701226714,11664.52209238372,fatigue
16.923076923076923,5.769230769230769,256.25422796883277,443.2190633841678,712945.4352446487,1406766.2252379972,13682.242373695151,fatigue
16.923076923076923,6.0,246.18039130465868,423.5831349681256,813537.4594079704,1723170.5724669197,16030.342225364291,fatigue
16.923076923076923,6.230769230769231,236.5783632773587,405.223703660207,927344.0370250663,2101274.7679894716,18757.665574429786,fatigue
16.923076923076923,6.461538461538462,227.42820063063115,388.03688709292913,1055888.457347264,2551221.563190662,21919.537129127355,fatigue
16.923076923076923,6.6923076923076925,218.70964872966618,371.92838214039426,1200845.9105032408,3084510.6309112655,25578.464410822326,fatigue
16.923076923076923,6.923076923076923,210.4025849071253,356.8125748904454,1364054.1436803234,3714138.4878055034,29804.899327163017,fatigue
16.923076923076923,7.153846153846154,202.4872976860341,342.61170683853624,1547524.6491774663,4454748.690449303,34678.06198121788,fatigue
16.923076923076923,7.384615384615385,194.94465780843882,329.2551047865859,1753454.3718985457,5322792.94685756,40286.829566504304,fatigue
16.923076923076923,7.615384615384616,187.75621816734915,316.6784769573268,1984237.9302835,6336703.899157949,46730.6933658834,fatigue
16.923076923076923,7.846153846153847,180.9042672055967,304.8232746294104,2242480.350951118,7517080.463681788,54120.78706770998,fatigue
16.923076923076923,8.076923076923077,174.37185202201624,293.63611659275807,2531010.323637953,8886886.758173518,62580.98984386673,fatigue
16.923076923076923,8.307692307692308,168.14278190827278,283.06827253328674,2852893.989388474,10471665.7980783,72249.10790577851,fatigue
16.923076923076923,8.538461538461538,162.20161938755018,273.07520082046847,3211449.2813163954,12299769.300542278,83278.13856756514,fatigue
16.923076923076923,8.76923076923077,156.53366341093468,263.6161359115436,3610260.8435061234,14402605.09152721,95837.62119927327,fatigue
16.923076923076923,9.0,151.12492777081326,254.6537205790709,4053195.5596244894,16814903.764334653,110115.07984486176,fatigue
16.923076923076923,9.23076923076923,145.96211673572708,246.1536783274631,4544418.7284363415,19575006.383476976,126317.56270521057,fatigue
16.923076923076923,9.461538461538462,141.03259921447068,238.08452162802118,5088410.928536288,22725175.163625974,144673.28414049806,fatigue
16.923076923076923,9.692307692307693,136.32438229747058,230.41729192726027,5689985.619122226,26311929.177539967,165433.37532296873,fatigue
16.923076923076923,9.923076923076923,131.82608472058504,223.12532773899042,6354307.527453544,30386407.25847834,188873.75016366487,fatigue
16.923076923076923,10.153846153846153,127.52691059742801,216.18405749459944,7086911.876704441,35004760.36155873,215297.0936386182,fatigue
16.923076923076923,10.384615384615385,123.41662363614773,209.5708141831527,7893724.51020151,40228575.73528195,245034.98014452713,fatigue
16.923076923076923,10.615384615384617,119.48552197203077,203.2646691529118,8781082.96951882,46125335.330159895,278450.1300149183,fatigue
16.923076923076923,10.846153846153847,115.7244136929151,197.24628276230294,9755758.584607337,52768910.9374433,315938.8128194859,fatigue
16.923076923076923,11.076923076923077,112.12459309990088,191.49776985759965,10824979.634093948,60240098.60900686,357933.40654669807,fatigue
16.923076923076923,11.307692307692308,108.67781772434813,186.002578315092,11996455.633157432,68627194.96123758,404905.1222288845,fatigue
16.923076923076923,11.538461538461538,105.37628610908453,180.745379117344,13278402.805038355,78026618.01285656,457366.90400644334,fatigue
16.923076923076923,11.76923076923077,102.2126163540177,175.7119666372877,14679570.7903527,88543575.2504917,515876.51504146727,fatigue
16.923076923076923,12.0,99.17982542193666,170.88916798215834,16209270.64603912,100292781.657636,581039.8200794752,fatigue
17.46153846153846,3.0,409.9496255093659,816.7974810388251,151878.61504147257,91116.39497240075,2139.368919128097,rutting
17.46153846153846,3.230769230769231,396.76324099813917,770.3528196026352,169131.98681225814,118419.4309341167,2434.2244984373838,rutting
17.46153846153846,3.4615384615384617,382.76287444331234,727.2378800038364,190357.8048647979,153252.29825898932,2805.269266923677,rutting
17.46153846153846,3.6923076923076925,368.4666184537125,687.2597825230678,215762.70423953008,197397.77184485327,3260.3286488974336,rutting
17.46153846153846,3.9230769230769234,354.21178843456863,650.2077695245054,245679.04524308816,252986.97069384783,3810.056947996939,fatigue
17.46153846153846,4.153846153846154,340.2133586855221,615.8667766479249,280542.68565971055,322552.45622922346,4467.745936091424,fatigue
17.46153846153846,4.384615384615385,326.6040999310191,584.0259549377405,320883.5785863616,409087.230976095,5249.364368726654,fatigue
17.46153846153846,4.615384615384615,313.4619457339734,554.4837718221848,367323.25560811546,516110.0479549228,6173.732924763127,fatigue
17.46153846153846,4.846153846153847,300.8285368464526,527.0508295282127,420576.2570576602,647737.4444027969,7262.789051077544,fatigue
17.46153846153846,5.076923076923077,288.72171992907016,501.5511854383718,481453.99393002485,808762.9112254257,8541.919626915958,fatigue
17.46153846153846,5.307692307692308,277.14393040312217,477.82270901437755,550870.2333195774,1004743.602476997,10040.350984956991,fatigue
17.46153846153846,5.538461538461538,266.0877887926134,455.71683630246497,629847.7635653015,1242094.9790977286,11791.591846889261,fatigue
17.46153846153846,5.769230769230769,255.5398196248704,435.0979636833761,719525.9878290166,1528193.7712286934,13833.927950699628,fatigue
17.46153846153846,6.0,245.48291071638934,415.8426410998625,821169.298547483,1871489.637659739,16210.968906506465,fatigue
17.46153846153846,6.230769230769231,235.8979305145058,397.83866975900224,936176.1420427084,2281625.903789868,18972.248795098327,fatigue
17.46153846153846,6.461538461538462,226.7647845599393,380.984172014917,1066088.7144564423,2769569.775310176,22173.882576121952,fatigue
17.46153846153846,6.6923076923076925,218.06309945394807,365.1866760647514,1212603.248805179,3347752.4575813855,25879.280697395952,fatigue
17.46153846153846,6.923076923076923,209.77266015498023,350.3622413040037,1377580.8646808818,4030219.6633703485,30159.924504515224,fatigue
17.46153846153846,7.153846153846154,201.87368439166463,336.4346390039836,1563058.960411395,4832793.065993213,35096.20520597459,fatigue
17.46153846153846,7.384615384615385,194.3469898408187,323.33459557510474,1771263.1342157088,5773243.351319151,40778.32929272254,fatigue
17.46153846153846,7.615384615384616,187.1740909489457,310.9991008357019,2004619.627029702,6871475.639407625,47307.29346653767,fatigue
17.46153846153846,7.846153846153847,180.33724979121052,299.3707805888512,2265768.2857207065,8149728.18234461,54795.9323138642,fatigue
17.46153846153846,8.076923076923077,173.81949707843603,288.3973308613924,2557576.051549938,9632785.39559175,63370.04217980809,fatigue
17.46153846153846,8.307692307692308,167.60463393728853,278.0310100037586,2883150.985012133,11348206.441595063,73169.58495587917,fatigue
17.46153846153846,8.538461538461538,161.67722146165107,268.22818423146555,3245856.844519389,13326570.751854438,84349.97579674119,fatigue
17.46153846153846,8.76923076923077,156.02256263706914,258.9489219353477,3649328.242691292,15601742.042443277,97083.45912538042,fatigue
17.46153846153846,9.0,150.6266796582136,250.15663207801663,4097486.4101319807,18211152.54371578,111560.57767047443,fatigue
17.46153846153846,9.23076923076923,145.4762886151916,241.8177421451651,4594555.602380827,21196109.323824544,127991.73970064908,fatigue
17.46153846153846,9.461538461538462,140.5587728355973,233.9014113732851,5145080.191085361,24602124.734676603,146608.89007277734,fatigue
17.46153846153846,9.692307692307693,135.8621557148252,226.3792752884182,5753942.485248866,28479273.14589075,167667.29118971445,fatigue
17.46153846153846,9.923076923076923,131.37507356786583,219.22521793378294,6426381.332555235,32882576.2559471,191447.42046043294,fatigue
17.46153846153846,10.153846153846153,127.0867488390953,212.41516851643584,7168011.554199304,37872419.37962765,218256.99136572133,fatigue
17.46153846153846,10.384615384615385,122.9869638778208,205.92691954971545,7984844.269305969,43515001.20740505,248433.10574869617,fatigue
17.46153846153846,10.615384615384617,119.06603540362879,199.73996389911287,8883308.166884122,49882819.61662784,282344.5454648203,fatigue
17.46153846153846,10.846153846153847,115.31478973167152,193.83534844803125,9870271.784338186,57055196.18759904,320394.21203497873,fatigue
17.46153846153846,11.076923076923077,111.72453879381648,188.195542382959,10953066.851872813,65118842.14168452,363021.7234419203,fatigue
17.46153846153846,11.307692307692308,108.2870569702835,182.80431835327212,12139512.761726262,74168468.47521824,410706.1776906386,fatigue
17.46153846153846,11.538461538461538,104.9945587335093,177.64664498900902,13437942.220111758,84307443.11400862,463969.09321315994,fatigue
17.46153846153846,11.76923076923077,101.83967709846505,172.7085894613985,14857228.138112336,95648497.96033734,523377.5366350917,fatigue
17.46153846153846,12.0,98.81544286949752,167.9772289472564,16406811.815646388,108314488.74882603,589547.4488333539,fatigue
18.0,3.0,409.22695937658693,801.7428981231496,152763.07113317054,99030.1443058996,2154.3277971577677,rutting
18.0,3.230769230769231,396.01297521299153,756.175561844903,170188.80824545393,128688.31146168146,2452.488190265778,rutting
18.0,3.4615384615384617,381.9956590681685,713.8766191362766,191618.92459936716,166518.22471912013,2827.5858937767734,rutting
18.0,3.6923076923076925,367.69076549280953,674.656415180181,217264.6365800231,214451.75657335133,3287.581896899465,rutting
18.0,3.9230769230769234,353.433765890427,638.307799185663,247463.3741952996,274797.4293947322,3843.2872446350993,fatigue
18.0,4.153846153846154,339.43817736058685,604.6194521056875,282656.68667638506,350297.64751648874,4508.175814592263,fatigue
18.0,4.384615384615385,325.83561714127643,573.3842487251396,323380.9543168434,444192.26439554326,5298.428208429429,fatigue
18.0,4.615384615384615,312.703104370055,544.4042574459702,370264.9797572483,560288.9251709481,6233.1114672048025,fatigue
18.0,4.846153846153847,300.08155395813714,517.4934983643051,424031.5264955774,703040.6290965376,7334.449201584779,fatigue
18.0,5.076923076923077,287.98823579665856,492.47923124069854,485501.2925299345,877630.9543540142,8628.16013319634,fatigue
18.0,5.307692307692308,276.42512661566155,469.202298845784,555598.513296595,1090067.3800606048,10143.85466196131,fatigue
18.0,5.538461538461538,265.38448198173126,447.51688027081923,635357.7518999941,1347283.128726374,11915.48509818319,fatigue
18.0,5.769230769230769,254.85253606017756,427.289891375634,725931.626840859,1657247.9401519473,13981.848421491093,fatigue
18.0,6.0,244.81194584782594,408.4001894856814,828599.3308562087,2029088.1789470266,16387.14219079338,fatigue
18.0,6.230769230769231,235.24339667036102,390.73768518152906,944775.8510014599,2473216.67721891,19181.575206852816,fatigue
18.0,6.461538461538462,226.12664931918889,374.20242741678345,1076021.8316368929,3001472.726330327,22422.03507953448,fatigue
18.0,6.6923076923076925,217.44121666585102,358.7037036136436,1224054.0402469006,3627272.6613277737,26172.815171529324,fatigue
18.0,6.923076923076923,209.16679514644542,344.15917994472557,1390756.4073824468,4365771.532163526,30506.40359097562,fatigue
18.0,7.153846153846154,201.28353456047083,330.494096073481,1578191.6199497194,5234036.42938317,35504.337052350595,fatigue
18.0,7.384615384615385,193.7722015626091,317.64052140204035,1788613.2534572557,6251232.129236982,41258.122557869254,fatigue
18.0,7.615384615384616,186.61427351415549,305.5366751547506,2024478.4346796216,7438819.843359397,47870.22999501108,fatigue
18.0,7.846153846153847,179.7919869236027,294.12630959321507,2288461.0319927167,8820769.998957407,55455.15891516767,fatigue
18.0,8.076923076923077,173.28835646060213,283.3581537663058,2583465.3765885853,10423790.133335885,64140.582963358305,fatigue
18.0,8.307692307692308,167.08717507268545,273.18541407727895,2912640.5239255503,12277569.157171173,74068.57567509887,fatigue
18.0,8.538461538461538,161.17300213109246,263.56532735063337,3279395.0710540516,14415039.419304486,85396.92164637474,fatigue
18.0,8.76923076923077,155.5311441546888,254.45876183425366,3687412.5517715747,16872658.186918635,98300.51741651414,fatigue
18.0,9.0,150.14763109329562,245.82986156128248,4140667.4377660705,19690710.334009677,112972.86677985042,fatigue
18.0,9.23076923076923,145.00919011825323,237.64572964056163,4643441.779867095,22913634.203774367,129627.67565717812,fatigue
18.0,9.461538461538462,140.1032181867813,229.87614628750225,5200342.52909925,26590372.773449544,148500.55210752398,fatigue
18.0,9.692307692307693,135.4177541977177,222.49331770885718,5816319.582301939,30774752.40064473,169850.81753916366,fatigue
18.0,9.923076923076923,130.94145126055423,215.47165228637158,6496684.60153787,35525891.5666882,193963.4356798291,fatigue
18.0,10.153846153846153,126.66354940534883,208.78756084534461,7247130.6602785215,40908642.15427173,221151.06638299886,fatigue
18.0,10.384615384615385,122.57384893380498,202.41927813050853,8073752.772370812,46994065.90387216,251756.25187323295,fatigue
18.0,10.615384615384617,118.66268452895638,196.34670293357559,8983069.362021817,53859948.786929004,286153.7435619707,fatigue
18.0,10.846153846153847,114.92090018745981,190.55125461807782,9982044.73448357,61591356.11493638,324752.978089864,fatigue
18.0,11.076923076923077,111.33982500455545,185.01574406398157,11078112.607788315,70281231.27427845,368000.7117666431,fatigue
18.0,11.307692307692308,107.91124982061629,179.72425730532944,12279200.765818331,80031041.03867261,416383.82307992486,fatigue
