H_AC_in,H_BASE_in,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
4.153846153846154,12.615384615384615,344.6222326397025,684.049609228534,268903.1632504498,201579.08523390527,4246.242780663458,rutting
4.384615384615385,12.615384615384615,331.40937824670385,652.0155156411676,305824.41040202085,249861.81850848807,4955.144283466047,rutting
4.615384615384615,12.615384615384615,318.5933215118221,621.9806171582119,348209.6564263698,308598.41398516414,5790.268475354624,rutting
4.846153846153847,12.615384615384615,306.2254184964206,593.8169930976549,396671.4773015242,379743.0767562454,6770.2841507727,rutting
5.076923076923077,12.615384615384615,294.33197224950123,567.3999908811071,451906.5823471584,465554.08925070387,7916.771839969866,fatigue
5.307692307692308,12.615384615384615,282.92276563849805,542.610013014402,514699.3767510065,568631.2903132935,9254.524277107672,fatigue
5.538461538461538,12.615384615384615,271.99679284590786,519.3335767842849,585926.6792987366,691957.0025488025,10811.89093967156,fatigue
5.769230769230769,12.615384615384615,261.54609883465696,497.46386424008637,666563.3095359387,838940.6551716449,12621.164106737177,fatigue
6.0,12.615384615384615,251.55834533206163,476.9009205290907,757688.3775676574,1013467.382326319,14719.005880739252,fatigue
6.230769230769231,12.615384615384615,242.01852208913346,457.55161476296104,860492.1771819425,1219950.9170358258,17146.91677539984,fatigue
6.461538461538462,12.615384615384615,232.91008577112513,439.32944539346295,976283.622977101,1463391.1483453615,19951.74718880455,fatigue
6.6923076923076925,12.615384615384615,224.21571621759037,422.15424852628996,1106498.1972903332,1749436.7630495518,23186.25356752616,fatigue
6.923076923076923,12.615384615384615,215.91781720894738,405.95185041033227,1252706.3896713287,2084453.4523319372,26909.70144069301,fatigue
7.153846153846154,12.615384615384615,207.9988467267608,390.6536928119462,1416622.6239902212,2475598.226056832,31188.517825217907,fatigue
7.384615384615385,12.615384615384615,200.4415334079899,376.19645087906036,1600114.6779030832,2930900.441495279,36096.99580916783,fatigue
7.615384615384616,12.615384615384615,193.2290169625869,362.5216565129649,1805213.6072976596,3459350.217078541,41718.05442699604,fatigue
7.846153846153847,12.615384615384615,186.34493768461235,349.5753355347588,2034124.1949936263,4070994.9636338875,48144.05725591453,fatigue
8.076923076923077,12.615384615384615,179.77349176590687,337.3076635726299,2289235.9486016007,4777044.824020856,55477.69348916036,fatigue
8.307692307692308,12.615384615384615,173.49946352096956,325.67264324613393,2573134.67714882,5589987.866055114,63832.92557803256,fatigue
8.538461538461538,12.615384615384615,167.50824191359337,314.6278036166559,2888614.6798922853,6523715.922387024,73336.00787712971,fatigue
8.76923076923077,12.615384615384615,161.78582631146244,304.13392180888866,3238691.5836775233,7593662.014278202,84126.58107196218,fatigue
9.0,12.615384615384615,156.31882476422857,294.1547660356793,3626615.86728217,8816950.334028061,96358.84751052033,fatigue
9.23076923076923,12.615384615384615,151.09444702336793,284.6568588648106,4055887.11243587,10212559.793440858,110202.83289587894,fatigue
9.461538461538462,12.615384615384615,146.10049381158717,275.60925936634214,4530269.021680947,11801502.17368602,125845.74012150367,fatigue
9.692307692307693,12.615384615384615,141.32534338150543,266.9833627101833,5053805.242990246,13607015.935762951,143493.40134094932,fatigue
9.923076923076923,12.615384615384615,136.75793609508216,258.75271579938834,5630836.040171658,15654776.771129612,163371.8346564891,fatigue
10.153846153846153,12.615384615384615,132.38775755200967,250.89284759198173,6266015.846644372,17973125.98942961,185728.9120846732,fatigue
10.384615384615385,12.615384615384615,128.20482066062118,243.3811128596108,6964331.738266733,20593317.85504656,210836.14570973406,fatigue
10.615384615384617,12.615384615384615,124.19964695476577,236.19654823881064,7731122.858622698,23549786.996728774,238990.59916749786,fatigue
10.846153846153847,12.615384615384615,120.3632473987328,229.31973953980236,8572100.827625807,26880437.02484137,270516.93181303906,fatigue
11.076923076923077,12.615384615384615,116.68710287931322,222.73269938198567,9493371.16156031,30626951.498866986,305769.5831151392,fatigue
11.307692307692308,12.615384615384615,113.16314455271062,216.41875432100042,10501455.72983119,34835128.39340063,345135.10499067296,fatigue
11.538461538461538,12.615384615384615,109.78373418998429,210.3624407178335,11603316.270795038,39555239.2137041,389034.64994300937,fatigue
11.76923076923077,12.615384615384615,106.54164464523136,204.54940867549305,12806378.986161124,44842413.91152559,437926.62300200615,fatigue
12.0,12.615384615384615,103.43004055418855,198.96633343386327,14118560.230609097,50757052.74776824,492309.50557948585,fatigue
3.0,13.025641025641026,409.43334441225187,847.667006966514,152509.79721344842,77173.47809203686,2150.0423802351065,rutting
3.230769230769231,13.025641025641026,397.21464279554556,806.3237741600674,168500.26448653842,96536.10599343557,2423.3181355198817,rutting
3.4615384615384617,13.025641025641026,384.0493429211163,767.2870410015905,188267.33721344877,120552.5211626044,2768.3417621085987,rutting
3.6923076923076925,13.025641025641026,370.47093236589967,730.5097264616741,211944.82391665483,150203.14873252343,3191.2226511208396,rutting
3.9230769230769234,13.025641025641026,356.8306568951968,695.9137681581213,239794.77578810655,186643.12473316013,3700.8151124765336,rutting
4.153846153846154,13.025641025641026,343.3560353193016,663.4017548225289,272180.44750534673,231227.10493218194,4308.420034623083,rutting
4.384615384615385,13.025641025641026,330.1910733094855,632.8653362111048,309553.69310492737,285536.69068322657,5027.741214956509,rutting
4.615384615384615,13.025641025641026,317.42371446887995,604.1911878732468,352450.00354547706,351410.65194471955,5874.9848541508045,rutting
4.846153846153847,13.025641025641026,305.10447759948545,577.2651554277988,401487.8464796785,430978.13543920085,6869.048962493808,fatigue
5.076923076923077,13.025641025641026,293.25905283900335,551.9750620619337,457370.590951557,526695.056911485,8031.7764339898185,fatigue
5.307692307692308,13.025641025641026,281.8967822388129,528.2125454866178,520890.1005833467,641383.8916579604,9388.258795369342,fatigue
5.538461538461538,13.025641025641026,271.0163507393999,505.8741976423486,592931.4901544814,778277.0981755038,10967.184444126236,fatigue
5.769230769230769,13.025641025641026,260.60959430795515,484.8622091122847,674478.7588020716,941064.4370483437,12801.228823257956,fatigue
6.0,13.025641025641026,250.66404176949266,465.08466643809504,766621.1325494488,1133944.4818424764,14927.485992428085,fatigue
6.230769230769231,13.025641025641026,241.16460749115572,446.4556104624539,870560.0165045719,1361680.6610943298,17387.94221948697,fatigue
6.461538461538462,13.025641025641026,232.09471601700403,428.8949341463249,987616.497053413,1629662.2201662648,20229.99293397104,fatigue
6.6923076923076925,13.025641025641026,223.43704740349222,412.32817640993574,1119239.3594137977,1943970.5479270807,23507.004869778175,fatigue
6.923076923076923,13.025641025641026,215.17402962024957,396.68625241878385,1267013.602766258,2311451.3745371467,27278.925594443033,fatigue
7.153846153846154,13.025641025641026,207.28816240268338,381.9051488790589,1432669.447437503,2739793.411351242,31612.942941272275,fatigue
7.384615384615385,13.025641025641026,199.76222879220796,367.92560421004976,1618091.8381811727,3237614.0701862234,36584.19716267641,fatigue
7.615384615384616,13.025641025641026,192.5794317767854,354.6927871071592,1825330.4554624585,3814552.96500635,42276.54892619528,fatigue
7.846153846153847,13.025641025641026,185.7234808899268,342.1559823957666,2056610.2532966388,4481373.962687209,48783.406587056714,fatigue
8.076923076923077,13.025641025641026,179.178645271213,330.2682897579699,2314342.5478426027,5250076.60943846,56208.61649493569,fatigue
8.307692307692308,13.025641025641026,172.9297841420557,318.98633855940926,2601136.685702736,6134017.814576111,64667.42042673021,fatigue
8.538461538461538,13.025641025641026,166.9623619713096,308.27002036295875,2919812.324764103,7148044.722935424,74287.48457857086,fatigue
8.76923076923077,13.025641025641026,161.26245317047363,298.0822396025169,3273412.3634415413,8308639.750990863,85210.00489469276,fatigue
9.0,13.025641025641026,155.81673954952265,288.38868216122944,3665216.5563662816,9634078.799743798,97590.89385371831,fatigue
9.23076923076923,13.025641025641026,150.61250270338618,279.1576011465246,4098755.8559272066,11144603.68998398,111602.05416974546,fatigue
9.461538461538462,13.025641025641026,145.63761280039026,270.35961889825757,4577827.519657197,12862609.8931198,127432.74519223283,fatigue
9.692307692307693,13.025641025641026,140.8805147844292,261.9675441450285,5106511.023323276,14812850.654020576,145291.04810144322,fatigue
9.923076923076923,13.025641025641026,136.3302127005204,253.95620319235158,5689184.818796783,17022658.62182312,165405.43629216534,fatigue
10.153846153846153,13.025641025641026,131.9762526545086,246.30228405192864,6330543.974433167,19522186.120967988,188026.45761544042,fatigue
10.384615384615385,13.025641025641026,127.80870478618466,238.98419248031342,7035618.733869714,22344665.20827566,213428.53540463248,fatigue
10.615384615384617,13.025641025641026,123.81814454729657,231.98191897144264,7809794.026946968,25526688.672916267,241911.89544768658,fatigue
10.846153846153847,13.025641025641026,119.99563351631669,225.27691582989402,8658829.96396393,29108513.144764423,273804.6262815875,fatigue
11.076923076923077,13.025641025641026,116.33269994018696,218.85198353326106,9588883.341777906,33134385.482815865,309464.88037835015,fatigue
11.307692307692308,13.025641025641026,112.82131916302447,212.6911656686322,10606530.187429342,37652893.61882092,349283.2239648549,fatigue
11.538461538461538,13.025641025641026,109.45389407866062,206.7796517975622,11718789.362085478,42717343.03175863,393685.14337271603,fatigue
11.76923076923077,13.025641025641026,106.22323572528896,201.1036876654139,12933147.245197332,48386160.02573508,443133.7159496751,fatigue
12.0,13.025641025641026,103.12254412468936,195.65049222449346,14257583.515912458,54723322.97686539,498132.4536823815,fatigue
3.0,13.435897435897436,408.11485446767927,818.3305953894173,154137.31791007548,90354.6409393373,2177.604901735231,rutting
3.230769230769231,13.435897435897436,395.90689650585733,779.2602032050833,170338.92436189644,112478.65397167444,2455.084298476518,rutting
3.4615384615384617,13.435897435897436,382.76365613841995,742.2950049525507,190356.5254709621,139817.48640602716,2805.2466418983586,rutting
3.6923076923076925,13.435897435897436,369.215420028109,707.4029154518332,214325.95179913891,173449.95228240415,3234.2936006456252,rutting
3.9230769230769234,13.435897435897436,355.6109584549728,674.521398739789,242512.15596947767,214644.0032109537,3751.1976122792084,rutting
4.153846153846154,13.435897435897436,342.175886725659,643.568314807571,275282.0565521004,264883.1821402391,4367.402447385944,rutting
4.384615384615385,13.435897435897436,329.05275595767404,614.4498635375409,313091.88866058795,325895.83135034447,5096.78023462787,fatigue
4.615384615384615,13.435897435897436,316.3284061775004,587.0662966006807,356482.23363877315,399687.2443932253,5955.732682669742,fatigue
4.846153846153847,13.435897435897436,304.0525260260108,561.3159477571256,406077.37158267753,488574.96018584206,6963.382880340501,fatigue
5.076923076923077,13.435897435897436,292.25018779035963,537.0980145467522,462587.23130495986,595227.4094185994,8141.831257724638,fatigue
5.307692307692308,13.435897435897436,280.9302800374356,514.314423407212,526811.01753061,722706.1398738882,9516.462642007733,fatigue
5.538461538461538,13.435897435897436,270.09116110245276,492.87102875651993,599642.0085729249,874511.8693887872,11116.298200907164,fatigue
5.769230769230769,13.435897435897436,259.72443800729985,472.6783330662966,682073.2370400893,1054634.6441744594,12974.389726710036,fatigue
6.0,13.435897435897436,249.81748557956104,453.6518664983814,775203.8859828892,1267608.4167999704,15128.255738713577,fatigue
6.230769230769231,13.435897435897436,240.35512152488394,435.71232818257954,880246.3006166418,1518570.4026136543,17620.360051064297,fatigue
6.461538461538462,13.435897435897436,231.32071743057963,418.785563930432,998533.5556842474,1813325.6253673178,20498.634171335107,fatigue
6.6923076923076925,13.435897435897436,222.69693356396192,402.8024348686282,1131527.5434647603,2158417.121392432,23817.04537900111,fatigue
6.923076923076923,13.435897435897436,214.4662031310197,387.69861638945247,1280827.564170627,2561202.3354182635,27636.212700144784,fatigue
7.153846153846154,13.435897435897436,206.61104983389444,373.4143556296518,1448179.4126366929,3029936.30821708,32024.073309881915,fatigue
7.384615384615385,13.435897435897436,199.114294535954,359.89420741252974,1635484.9646984322,3573862.324726356,37056.60219222229,fatigue
7.615384615384616,13.435897435897436,191.95918811673366,347.0867624853657,1844812.27447301,4203310.759132879,42818.588186512534,fatigue
7.846153846153847,13.435897435897436,185.1294951210418,334.9443774087814,2078406.2003856895,4929806.918788217,49404.469858609984,fatigue
8.076923076923077,13.435897435897436,178.6095445116674,323.4229121995812,2338699.5834494648,5766188.750217019,56919.23495596032,fatigue
8.307692307692308,13.435897435897436,172.3842583326388,312.48147948818365,2628325.0060993927,6726735.326744705,65479.38753783952,fatigue
8.538461538461538,13.435897435897436,166.43916544701634,302.08220729562225,2950127.1638311176,7827307.087681697,75213.98721208565,fatigue
8.76923076923077,13.435897435897436,160.7604051057547,292.1900163879193,3307175.8850055416,9085498.843253259,86265.76525365477,fatigue
9.0,13.435897435897436,155.33472351615444,282.77241239384205,3702779.8364625727,10520806.597613906,98792.32272361481,fatigue
9.23076923076923,13.435897435897436,150.14946553269277,273.7992923737231,4140500.9540605517,12154809.274670113,112967.41604530736,fatigue
9.461538461538462,13.435897435897436,145.19256290560688,265.24276522458086,4624169.637954359,14011366.45858738,128982.33582292484,fatigue
9.692307692307693,13.435897435897436,140.45252007121763,257.0769851416221,5157900.75240453,16116833.28340149,147047.38500316915,fatigue
9.923076923076923,13.435897435897436,135.91839817180679,249.2779972845529,5746110.469232419,18500293.62471311,167393.4627796948,fatigue
10.153846153846153,13.435897435897436,131.579797798243,241.82359478663602,6393533.9927882105,21193812.761586085,190273.76092056037,fatigue
10.384615384615385,13.435897435897436,127.42684082017244,234.69318627183387,7105244.202561909,24232710.688910455,215965.579459191,fatigue
10.615384615384617,13.435897435897436,123.4501515831061,227.86767309410163,7886671.24743589,27655857.269922476,244772.26892860688,fatigue
10.846153846153847,13.435897435897436,119.64083769386744,221.32933557172805,8743623.123137783,31505990.42537785,277025.30653651257,fatigue
11.076923076923077,13.435897435897436,115.99047057560196,215.06172755111453,9682307.26179207,35830058.559981905,313086.5138755945,fatigue
11.307692307692308,13.435897435897436,112.49106594443344,209.04957869395224,10709353.159662876,40679588.42785265,353350.4239395254,fatigue
11.538461538461538,13.435897435897436,109.13506433771714,203.27870393679223,11831836.066298813,46111079.63667878,398246.80537163833,fatigue
11.76923076923077,13.435897435897436,105.91531180606836,197.73591962132969,13057301.755391436,52186426.98434043,448243.3520110003,fatigue
12.0,13.435897435897436,102.82504086632507,192.40896583699418,14393792.394783692,58973371.81157081,503848.5459205203,fatigue
3.0,13.846153846153847,406.90536149060324,790.335054766003,155650.2649429822,105592.1679498849,2203.279356180059,rutting
3.230769230769231,13.846153846153847,394.7023440814627,753.3939520820105,172055.70712985742,130829.16734565495,2484.8068041572783,rutting
3.4615384615384617,13.846153846153847,381.57513698408974,718.3741919737158,192314.78671959945,161901.3501727525,2839.9123824925687,rutting
3.6923076923076925,13.846153846153847,368.05103533027886,685.2566177673618,216565.5197598137,199994.33919198075,3274.8913995261673,rutting
3.9230769230769234,13.846153846153847,354.4764751868214,653.9923065214973,245075.83421244967,246498.30933144534,3798.833994650621,fatigue
4.153846153846154,13.846153846153847,341.0752599732888,624.5126639833902,278216.3276938208,303036.17623396346,4423.325151523923,fatigue
4.384615384615385,13.846153846153847,327.9885421736879,596.7369103725559,316447.59022886754,371494.682615428,5162.402704320876,fatigue
4.615384615384615,13.846153846153847,315.30208887082165,570.577532570927,360315.2365733037,454058.5825038566,6032.660442978207,fatigue
4.846153846153847,13.846153846153847,303.06477156172093,545.9441860688844,410449.2781659853,553248.1325392326,7053.442392360501,fatigue
5.076923076923077,13.846153846153847,291.30104568083806,522.74643322353,467566.102772354,671960.1124156812,8247.101704847804,fatigue
5.307692307692308,13.846153846153847,280.01933933120205,500.89561818124685,532472.1386613774,813512.6141867345,9639.311042202207,fatigue
5.538461538461538,13.846153846153847,269.217672175961,480.3061076427746,606068.6953758501,981693.8637536614,11259.418226414342,fatigue
5.769230769230769,13.846153846153847,258.8874071795541,460.89607028127193,689357.6932436144,1180815.3685502233,13140.844622386285,fatigue
6.0,13.846153846153847,249.0157484378578,442.5879240699063,783448.1139195436,1415769.723990429,15321.525750876888,fatigue
6.230769230769231,13.846153846153847,239.58739961355388,425.3085476185337,889563.0720017528,1692093.4578846053,17844.39480327976,fatigue
6.461538461538462,13.846153846153847,230.58566196156227,408.9893265966021,1009047.4476160324,2016035.3463578816,20757.910448208913,fatigue
6.6923076923076925,13.846153846153847,221.99315901438345,393.56608752772075,1143376.0446759574,2394630.6958271,24116.630801583473,fatigue
6.923076923076923,13.846153846153847,213.7923129620143,378.97895716701595,1294162.2561376886,2835782.151793449,27981.835795782525,fatigue
7.153846153846154,13.846153846153847,205.9656560662809,365.1721751503239,1463167.2296187673,3348347.6647112635,32422.200494766388,fatigue
7.384615384615385,13.846153846153847,198.49603252695948,352.0938797538864,1652309.536160517,3942236.313929757,37514.52219627648,fatigue
7.615384615384616,13.846153846153847,191.36672757683655,339.6958807641617,1863675.3526774496,4628512.760611858,43344.50445782274,fatigue
7.846153846153847,13.846153846153847,184.56154817395299,327.9334291355384,2099529.175244215,5419511.167721302,50007.60148868325,fatigue
8.076923076923077,13.846153846153847,178.06487141912268,316.76498993800504,2362325.0860458193,6328959.48806156,57609.92666826243,fatigue
8.307692307692308,13.846153846153847,171.86167136728454,306.1520227869764,2654718.6016473947,7372115.078771098,66269.22928101466,fatigue
8.538461538461538,13.846153846153847,165.93753129156693,296.0587722903687,2979579.1342501156,8565912.651895242,76115.94389679901,fatigue
8.76923076923077,13.846153846153847,160.27864607703492,286.45206988060244,3340003.1007933263,9929125.615360321,87294.31716894668,fatigue
9.0,13.846153846153847,154.87181785235705,277.3011475963718,3739327.7171419533,11482541.89692962,99963.6171659277,fatigue
9.23076923076923,13.846153846153847,149.70444693636816,268.5774638444237,4181145.5161768943,13249155.375890553,114299.43069168628,fatigue
9.461538461538462,13.846153846153847,144.76451949972522,260.25454083155773,4669319.6294156825,15254374.0738506,130495.05438016308,fatigue
9.692307692307693,13.846153846153847,140.04059289831645,252.3078131553277,5207999.8718793625,17526246.277762357,148762.9856674188,fatigue
9.923076923076923,13.846153846153847,135.52177934458592,244.7144869361754,5801639.669352024,20095705.785790622,169336.52004691036,fatigue
10.153846153846153,13.846153846153847,131.19772839248222,237.4534088323523,6455013.86602756,22996837.480461977,192471.46129738406,fatigue
10.384615384615385,13.846153846153847,127.05860858638641,230.50494427894438,7173237.4488897035,26267164.444144424,218447.95163686405,fatigue
10.615384615384617,13.846153846153847,123.09508854117533,223.85086431717323,7961785.223109554,29947957.839540128,247572.42899911857,fatigue
10.846153846153847,13.846153846153847,119.29831766441762,217.47424041828157,8826512.470365342,34084570.78268004,280179.71885062696,fatigue
11.076923076923077,13.846153846153847,115.6599066928275,211.35934675015386,9773676.619366234,38726797.43775244,316635.26816617174,fatigue
11.307692307692308,13.846153846153847,112.17190818709251,205.49156937934382,10809959.955084233,43929258.56175645,357337.52936061466,fatigue
11.538461538461538,13.846153846153847,108.8267971080249,199.85732194344405,11942493.390325725,49751814.72207717,402720.50213362614,fatigue
11.76923076923077,13.846153846153847,105.61745158006175,194.44396736725616,13178881.320370782,56260008.40109253,453256.4413242124,fatigue
12.0,13.846153846153847,102.53713393388274,189.23974523028627,14527227.578516647,63525536.18836386,509458.73899359134,fatigue
3.0,14.256410256410255,405.79509954201444,763.6095331794384,157056.173255481,123173.60569372895,2227.182174158645,rutting
3.230769230769231,14.256410256410255,393.5920949311041,728.6638956876006,173658.1176698038,151914.12169782966,2512.60277635296,rutting
3.4615384615384617,14.256410256410255,380.47571930470644,695.4716830009529,194149.6903584734,187174.87228389713,2872.4585527580966,rutting
3.6923076923076925,14.256410256410255,366.9704758542893,664.0248414717232,218671.23186505257,230257.3065542605,3313.139406500806,fatigue
3.9230769230769234,14.256410256410255,353.42060411932187,634.2863568147286,247493.70471195408,282683.8839614999,3843.8525176991143,fatigue
4.153846153846154,14.256410256410255,340.0481875875447,606.1996324791302,280991.39183800155,346228.092023573,4476.322281043018,fatigue
4.384615384615385,14.256410256410255,326.9930387259415,579.6955281086254,319629.206724049,422947.5120178435,5224.7495413278375,fatigue
4.615384615384615,14.256410256410255,314.33988630768886,554.6975488316823,363957.7375398376,515220.1439237762,6105.916715005521,fatigue
4.846153846153847,14.256410256410255,302.1368023186399,531.1256081471325,414612.6443854924,625784.2115456978,7139.384619355507,fatigue
5.076923076923077,14.256410256410255,290.4076311276622,508.89870852980334,472316.6724979199,757781.6825497213,8347.754331800055,fatigue
5.307692307692308,14.256410256410255,279.16033808745806,487.93681080948465,537883.3560339707,914805.7569690305,9756.980910643437,fatigue
5.538461538461538,14.256410256410255,268.3925965624866,468.162101510126,612221.90369973,1100952.6027785956,11396.732750853327,fatigue
5.769230769230769,14.256410256410255,258.09551445360546,449.49981747798904,696342.978207294,1320877.6495486547,13300.794051402187,fatigue
6.0,14.256410256410255,248.2561121293191,431.8787480858757,791365.2018790715,1579856.791710864,15507.509915381419,fatigue
6.230769230769231,14.256410256410255,238.85896519589713,415.2315052509401,898522.2884566257,1883852.9018070379,18060.27478029083,fatigue
6.461538461538462,14.256410256410255,229.88729021234101,399.494628608764,1019170.7409104494,2239588.110790688,21008.06559388042,fatigue
6.6923076923076925,14.256410256410255,221.32365971137287,384.6085758423224,1154798.0797186454,2654622.375953604,24406.02163024001,fatigue
6.923076923076923,14.256410256410255,213.15047099301665,370.51763506715844,1307031.5825547697,3137438.925760361,28316.07320124052,fatigue
7.153846153846154,14.256410256410255,205.35025157813223,357.1697863035955,1477647.5282560221,3697537.242832176,32807.621825775685,fatigue
7.384615384615385,14.256410256410255,197.905856381414,344.51653164305543,1668580.947261867,4345534.319380434,37958.27470935242,fatigue
7.615384615384616,14.256410256410255,190.80059310007877,332.5127081480942,1881935.8884175613,5093274.991409274,43854.63667821873,fatigue
7.846153846153847,14.256410256410255,184.01829996763905,321.1162933689227,2119996.218617064,5953952.227034849,50593.16301414839,fatigue
8.076923076923077,14.256410256410255,177.54339183162142,310.28821027584985,2385236.9774388447,6942238.308678147,58281.076951086936,fatigue
8.307692307692308,14.256410256410255,171.36088509376447,299.9921361407478,2680336.313791415,8074427.907475914,67037.35592238874,fatigue
8.538461538461538,14.256410256410255,165.45640847218763,290.1943182550228,3008188.035653544,9368594.100263242,76993.79098449304,fatigue
8.76923076923077,14.256410256410255,159.81620418674476,280.863398195334,3371914.8072658465,10844758.424605776,88296.1241856094,fatigue
9.0,14.256410256410255,154.42712261804712,271.97024552449784,3774882.030603322,12525076.105674798,101105.26899175387,fatigue
9.23076923076923,14.256410256410255,149.27661247291618,263.48780125310964,4220712.449641865,14434037.620634409,115598.61922267669,fatigue
9.461538461538462,14.256410256410255,144.35270782232652,255.39093101739928,4713301.516851181,16598687.792230668,131971.45228244612,fatigue
9.692307692307693,14.256410256410255,139.6440129417932,247.65628769708786,5256833.561545452,19048863.624095473,150438.4327897942,fatigue
9.923076923076923,14.256410256410255,135.13968559910697,240.26218306261373,5855798.799259787,21817452.106586866,171235.22301845963,fatigue
10.153846153846153,14.256410256410255,130.82941924785837,233.18846797345998,6515011.220267308,24940669.234352294,194620.20684508394,fatigue
10.384615384615385,14.256410256410255,126.70342446279318,226.41642062568545,7239627.393789081,28458361.485704184,220876.33416983343,fatigue
10.615384615384617,14.256410256410255,122.75240987203426,219.9286423508434,8035166.2224633945,32414331.01958915,250313.09302165153,fatigue
10.846153846153847,14.256410256410255,118.96756278676484,213.7089604886144,8907529.679316198,36856685.84852441,283268.6167852498,fatigue
11.076923076923077,14.256410256410255,115.34052969141628,207.74233788377828,9863024.556899058,41838216.24527434,320111.9341907245,fatigue
11.307692307692308,14.256410256410255,111.86339673052775,202.01478858942488,10908385.25550575,47416798.63697068,361245.36988918326,fatigue
11.538461538461538,14.256410256410255,108.52867030820752,196.51329938927256,12050797.634522477,53655828.23248159,407107.10359997995,fatigue
11.76923076923077,14.256410256410255,105.32925790005336,191.22575678088492,13297923.948057521,60624681.61653807,458173.89595748635,fatigue
12.0,14.256410256410255,102.25844916387749,186.1408790874814,14657928.883093195,68399210.52693443,514963.9893090538,fatigue
3.0,14.666666666666666,404.77527631651606,738.0868292960993,158362.1840488226,143421.93326338753,2249.4249474735484,rutting
3.230769230769231,14.666666666666666,392.5681132576362,705.0119129791402,175153.3108228772,176099.09326676463,2538.5852325071046,fatigue
3.4615384615384617,14.666666666666666,379.4580863279022,673.5370466247472,195868.49133227963,216051.98880734626,2903.0012447050744,fatigue
3.6923076923076925,14.666666666666666,365.96709596803845,643.6636694993236,220650.5076691184,264707.54648026696,3349.158070050275,fatigue
3.9230769230769234,14.666666666666666,352.4373182451593,615.3651590731273,249773.40293408505,323731.2632804801,3886.3790566564517,fatigue
4.153846153846154,14.666666666666666,339.0892077864262,588.5955286064965,283615.1437057733,395059.15264162765,4526.526089733502,fatigue
4.384615384615385,14.666666666666666,326.06129710681677,563.2960314183061,322644.9307623881,480932.89539110643,5283.960269829205,fatigue
4.615384615384615,14.666666666666666,313.4373141169299,539.4000870613846,367418.263050814,583938.4190167126,6175.649163078342,fatigue
4.846153846153847,14.666666666666666,301.26455245304936,516.8368975339058,418576.3653293773,707048.1387463915,7221.366238418804,fatigue
5.076923076923077,14.666666666666666,289.5662550264917,495.53405893061694,476848.2383378269,853667.108581145,8443.955720301503,fatigue
5.307692307692308,14.666666666666666,278.3499259974303,475.4194125453186,543054.4044911226,1027683.3503800081,9869.649655239553,fatigue
5.538461538461538,14.666666666666666,267.61288850987444,456.42232594624534,618111.8399163798,1233522.6555687482,11528.43096579325,fatigue
5.769230769230769,14.666666666666666,257.34598786870225,438.47455061065716,703039.8048492981,1476208.1881607738,13454.439985408986,fatigue
6.0,14.666666666666666,247.53605091701996,421.51076781124317,798966.4048688686,1761425.2602864364,15686.424019904382,fatigue
6.230769230769231,14.666666666666666,238.16751409783328,405.4689072831299,907135.783129669,2095591.7024845972,18268.230659864115,fatigue
6.461538461538462,14.666666666666666,229.2234975298659,390.2903023018383,1028915.8833567161,2485934.310122059,21249.346285354677,fatigue
6.6923076923076925,14.666666666666666,220.68651082733868,375.9197288322046,1165806.747882581,2940571.9133336805,24685.481681044177,fatigue
6.923076923076923,14.666666666666666,212.53891461991356,362.3053642493242,1319449.3313296253,3468605.689149561,28639.207036609336,fatigue
7.153846153846154,14.666666666666666,204.76322025050803,349.39869189683736,1491634.8223436167,4080217.408945699,33180.638910561414,fatigue
7.384615384615385,14.666666666666666,197.34228238410643,337.154370747109,1684314.4750062288,4786776.389786722,38388.18202152169,fatigue
7.615384615384616,14.666666666666666,190.25942076582325,325.53008413579033,1899609.9591923498,5600955.992408791,44349.329018550765,fatigue
7.846153846153847,14.666666666666666,183.49849507529996,314.48637755941314,2139824.2456857515,6536860.579494136,51161.521680385275,fatigue
8.076923076923077,14.666666666666666,177.04394867883542,303.9864925436013,2407453.0475447155,7610163.913840172,58933.07730538039,fatigue
8.307692307692308,14.666666666666666,170.880831696058,293.99620137723264,2705196.844100499,8838260.035781411,67784.18437902436,fatigue
8.538461538461538,14.666666666666666,164.99481024700475,284.4836458839852,3035973.5180931636,10240427.712015325,77847.9719413412,fatigue
8.76923076923077,14.666666666666666,159.37216640900957,275.4191822273129,3402931.6397964843,11838009.593486145,89271.65741842163,fatigue
9.0,14.666666666666666,153.99979187881388,266.7752329088044,3809464.4345469945,13654607.258302322,102217.7780261267,fatigue
9.23076923076923,14.666666666666666,148.86517733023655,258.52614653836383,4259224.471878869,15716293.347167905,116865.5111951266,fatigue
9.461538461538462,14.666666666666666,143.95639880052792,250.64806556137694,4756139.115493321,18051842.024115667,133412.08980031297,fatigue
9.692307692307693,14.666666666666666,139.26210200944234,243.11880187196346,5304426.773600555,20692979.015120927,152074.31830035753,fatigue
9.923076923076923,14.666666666666666,134.7714852352057,235.9177200832933,5908613.988814277,23674652.49214818,173090.19620121695,fatigue
10.153846153846153,14.666666666666666,130.47428118890744,229.02562813607463,6573553.405824501,27035326.080948975,196720.65554806378,fatigue
10.384615384615385,14.666666666666666,126.36073820928404,222.4246748826024,7304442.653599786,30817295.2779336,223251.4194213538,fatigue
