E_AC_ksi,E_BASE_ksi,eps_t_microstrain,eps_c_microstrain,Nf_AI,Nd_AI,Nf_MEPDG,governing_AI
215.57452348237172,32.57020655659783,379.7780238299576,733.0393182963043,400671.2554658991,147896.48930015363,8500.490860201397,rutting
232.78617175760255,32.57020655659783,367.75547846662306,716.828917701985,417134.846243152,163469.7438149765,8747.484457875124,rutting
251.37201226837567,32.57020655659783,355.69248982525284,700.5871309383912,435968.9842266229,181133.41748985223,9043.808556458705,rutting
271.4417616594907,32.57020655659783,343.6286619148366,684.3259028209238,457386.184889076,201214.97276052582,9392.853161757117,rutting
293.11389644342387,32.57020655659783,331.60126466756606,668.0579427840956,481632.88517747633,224098.93008975833,9798.745411612215,rutting
316.51635239540985,32.57020655659783,319.64510274464413,651.7966473302145,508993.43948422564,250237.6656759231,10266.418662291464,rutting
341.78727978880517,32.57020655659783,307.79242516077466,635.5560140325362,539794.795950974,280164.3956196394,10801.697600422596,rutting
369.07585892906616,32.57020655659783,296.07287247994606,619.3505489274443,574411.9451538371,314508.81385090743,11411.401128726426,rutting
398.54318080063774,32.57020655659783,284.5134580312795,603.1951690354078,613274.249295208,354015.95556535095,12103.46519660272,rutting
430.36319802541544,32.57020655659783,273.1385794191621,587.1051016283803,656872.7784258288,399568.98664023285,12887.088218446735,rutting
464.7237517465168,32.57020655659783,261.970056540304,571.0957817193822,705768.8013451422,452216.778356922,13772.902255628505,rutting
501.8276804993071,32.57020655659783,251.0271923544635,555.1827490953095,760603.6031469844,513207.32308164693,14773.173746096842,rutting
541.8940176155999,32.57020655659783,240.32685276796832,539.3815460535695,822109.8294399811,584028.289556613,15902.038264315333,rutting
585.1592842296022,32.57020655659783,229.8835621632523,523.7076168436779,891124.5897226968,666456.3177128154,17175.774601947065,rutting
631.8788855185242,32.57020655659783,219.70961132809884,508.1762096630533,968604.5899982295,762617.0270497266,18613.124397831747,rutting
682.32861842019,32.57020655659783,209.8151747916277,492.80228191848124,1055643.6083841317,875058.1781264415,20235.66463977485,rutting
736.8062997280774,32.57020655659783,200.2084348486024,477.60040934696457,1153492.6783082883,1006839.0070375717,22068.241640959983,rutting
795.6335241748048,32.57020655659783,190.89570983971274,462.5846994972646,1263583.4032040548,1161639.4777629303,24139.47659713683,rutting
859.157562882462,32.57020655659783,181.88158454525467,447.7687100103915,1387554.896035245,1343894.1050861788,26482.354601697138,rutting
927.7534133867852,32.57020655659783,173.1690408368824,433.16537210596186,1527284.918449128,1558956.140132756,29134.911088671655,fatigue
1001.8260133369538,32.57020655659783,164.75958701197146,418.7869196818106,1684925.8902577441,1813299.3440339435,32141.032155015877,fatigue
1081.8126309390202,32.57020655659783,156.653384503775,404.6448244636999,1862946.5531919985,2114766.383222625,35551.38816472319,fatigue
1168.18544625431,32.57020655659783,148.84937091483997,390.7497376948304,2064180.2070014428,2472875.166061719,39424.52355814354,fatigue
1261.454338590822,32.57020655659783,141.34537855840392,377.1114389221501,2291880.59528936,2899197.33871948,43828.13000268794,fatigue
1362.1698964422794,32.57020655659783,134.13824791027312,363.73879250656324,2549786.7081911573,3407826.841467683,48840.53507547951,fatigue
1470.926667743175,32.57020655659783,127.22393556976357,350.63971254344204,2842197.995407786,4015961.118907125,54552.44474695121,fatigue
1588.3666696268983,32.57020655659783,120.597616500514,337.8211369133584,3174061.753737895,4744623.569376264,61068.98525890564,fatigue
1715.1831784058381,32.57020655659783,114.25378046857342,325.2890111764349,3551074.7771116914,5619563.486618595,68512.09883012093,fatigue
1852.1248221466276,32.57020655659783,108.1863227146912,313.04828296448403,3979801.744902744,6672379.579624033,77023.35830202607,fatigue
2000.0000000000002,32.57020655659783,102.38862898946446,301.10290740408124,4467813.288602815,7941925.789520794,86767.27874698081,fatigue
100.0,34.55107294592218,466.56642427149706,875.9355738704452,392210.12206083164,66632.2948911711,10087.61271693011,rutting
107.98408271867898,34.55107294592218,458.5083571695533,861.000630399468,388982.46812131937,71965.13074233443,9793.436464943456,rutting
116.60562120594504,34.55107294592218,449.9314308280209,845.971289837744,387641.30320401216,77868.44836532208,9562.87248322918,rutting
125.9155104576573,34.55107294592218,440.87781284062754,830.8497593218375,388145.0620828695,84417.09949379698,9391.14233908076,rutting
135.96870896824353,34.55107294592218,431.391444685967,815.6388324226003,390475.6760374587,91697.30643708502,9274.522534466714,rutting
146.824563163788,34.55107294592218,421.51751034264686,800.3419987283598,394637.867971216,99808.5523506194,9210.230926783068,rutting
158.5471577381239,34.55107294592218,411.3019222737723,784.9635339199997,400658.8584375036,108865.81336818301,9196.3384222073,rutting
171.20569396005033,34.55107294592218,400.7908327059757,769.5085695397578,408588.47217828187,119002.19936912987,9231.702714927309,rutting
184.87489818490914,34.55107294592218,390.0301768218554,753.983142243758,418499.6426717953,130372.08389108528,9315.921555080666,rutting
199.63546298206583,34.55107294592218,379.06525312778075,738.39422284781,430489.32014929765,143154.8203965434,9449.303643230345,rutting
215.57452348237172,34.55107294592218,367.940344902929,722.7497259191806,444679.7966970892,157559.16242963032,9632.855789270994,rutting
232.78617175760255,34.55107294592218,356.6983853251332,707.0585010307291,461220.4705489809,173828.52998212999,9868.285456215976,rutting
251.37201226837567,34.55107294592218,345.3806676424344,691.3303070785013,480290.08065320883,192247.29464390586,10158.018249868343,rutting
271.4417616594907,34.55107294592218,334.02660064544534,675.575771272982,502099.45224373514,213148.29310008744,10505.230327940231,rutting
293.11389644342387,34.55107294592218,322.67350871571284,659.8063345532598,526894.8046558577,236921.82381193287,10913.896099608526,rutting
316.51635239540985,34.55107294592218,311.35647489192496,644.0341852492385,554961.6842201893,264026.4372077963,11388.851980834634,rutting
341.78727978880517,34.55107294592218,300.10822471417123,628.2721828375901,586629.5979944713,295001.8978060913,11935.877373643483,rutting
369.07585892906616,34.55107294592218,288.95904807512454,612.5337736103876,622277.4386275089,330484.7803644038,12561.794460438688,rutting
398.54318080063774,34.55107294592218,277.93675591912336,596.8329000094176,662339.807109301,371227.26509505097,13274.58885904584,rutting
430.36319802541544,34.55107294592218,267.0666683746625,581.1839052820067,707314.3589062435,418119.82381675515,14083.553682822076,rutting
464.7237517465168,34.55107294592218,256.3716307688267,565.6014349933204,757770.3204236396,472218.6453833447,14999.460106100374,rutting
501.8276804993071,34.55107294592218,245.87205393800966,550.1003367928475,814358.3473581702,534778.842052864,16034.75816308488,rutting
541.8940176155999,34.55107294592218,235.58597530148157,534.695559686194,877821.9248578334,607294.7176812529,17203.812224565474,rutting
585.1592842296022,34.55107294592218,225.52913728675836,519.4020539141271,949010.5421503738,691548.6751255528,18523.176420385298,rutting
631.8788855185242,34.55107294592218,215.715079872928,504.2346723957049,1028894.91220685,789670.7083784188,20011.916228488393,rutting
682.32861842019,34.55107294592218,206.15524423610276,489.20807455755664,1118584.550995463,904210.882887053,21691.98355954119,rutting
736.8062997280774,34.55107294592218,196.85908472765567,474.3366332530132,1219348.0820553936,1038227.778267031,23588.65396046274,rutting
795.6335241748048,34.55107294592218,187.83418668033394,459.6343453780342,1332636.69181107,1195396.5805016134,25731.036077840916,rutting
859.157562882462,34.55107294592218,179.08638781097173,445.11474672003357,1460111.2308643658,1380141.4030897366,28152.665308063606,rutting
927.7534133867852,34.55107294592218,170.61990126426167,430.7908315335876,1603673.538402453,1597797.5362660578,30892.195669668137,rutting
1001.8260133369538,34.55107294592218,162.43743861422067,416.67497732422584,1765502.6632249688,1854810.731652871,33994.206431574625,fatigue
1081.8126309390202,34.55107294592218,154.54033140406804,402.77887533649783,1948096.7686284361,2158982.405285778,37510.1430000823,fatigue
1168.18544625431,34.55107294592218,146.92865005756457,389.11346728060863,2154321.6430221605,2519771.886340637,41499.415107662455,fatigue
1261.454338590822,34.55107294592218,139.60131923234852,375.6888888856049,2387466.8979802914,2948669.682999232,46030.67957995422,fatigue
1362.1698964422794,34.55107294592218,132.55622890575833,362.51442092622517,2651311.125657091,3459659.3499315274,51183.34003346156,fatigue
1470.926667743175,34.55107294592218,125.79034068359874,349.5984484224561,2950197.514373971,4069790.1428368394,57049.301957591786,fatigue
1588.3666696268983,34.55107294592218,119.29978900003256,336.94842874179886,3289121.6922513824,4799888.51811226,63735.028982651515,fatigue
1715.1831784058381,34.55107294592218,113.07997703032444,324.5708693303171,3673833.8929882897,5675444.047970847,71363.9549989755,fatigue
1852.1248221466276,34.55107294592218,107.12566726593639,312.47131574704053,4110957.925958947,6727714.950780779,80079.31749611498,fatigue
2000.0000000000002,34.55107294592218,101.43106680249936,300.65435056751846,4608129.8973154565,7995110.803229345,90047.49042556253,fatigue
100.0,36.65241237079628,445.57351058145883,860.0730931228875,456372.4723907909,72313.24309208737,12098.991512505549,rutting
107.98408271867898,36.65241237079628,438.5183359308711,845.6257312355568,450445.38028771867,78011.00934215025,11678.569286937636,rutting
116.60562120594504,36.65241237079628,430.93305694672165,831.091591817323,446778.1655613343,84307.18281708914,11339.205850248223,rutting
125.9155104576573,36.65241237079628,422.85615303307213,816.4720578775178,445292.4986977698,91279.09651903626,11073.88475321769,rutting
135.96870896824353,36.65241237079628,414.328196571292,801.7689769094736,445939.01327796467,99015.7242124103,10877.005307829753,rutting
146.824563163788,36.65241237079628,405.39134000532727,786.9847848958806,448695.8906402103,107619.59786296665,10744.210846263468,rutting
158.5471577381239,36.65241237079628,396.08881315804973,772.1226121471396,453567.9640163989,117209.0686319154,10672.252512369823,rutting
171.20569396005033,36.65241237079628,386.4644391404815,757.1863697232744,460586.316373168,127920.97815063718,10658.883535660108,rutting
184.87489818490914,36.65241237079628,376.5621760456933,742.1808158059383,469808.35630752356,139913.82046324902,10702.779981028058,rutting
199.63546298206583,36.65241237079628,366.42569036390853,727.1116019434875,481318.3662535491,153371.4916135601,10803.48485564921,rutting
215.57452348237172,36.65241237079628,356.09796676621426,711.9852995785084,495228.5271012497,168507.74403000477,10961.373218104573,rutting
232.78617175760255,36.65241237079628,345.6209576281185,696.8094076775944,511680.4332782302,185571.48744093534,11177.636600097205,rutting
251.37201226837567,36.65241237079628,335.03527444166633,681.5923426157933,530847.1225851232,204853.1080373802,11454.285641110673,rutting
271.4417616594907,36.65241237079628,324.3799221294793,666.3434117245592,552935.655808378,226692.01423143505,11794.17037111982,rutting
293.11389644342387,36.65241237079628,313.6920762514346,651.0727720963118,578190.292580396,251485.66216993285,12201.018073919606,rutting
316.51635239540985,36.65241237079628,303.00690220246867,635.7913763568125,606896.3223585632,279700.3690547714,12679.489139982565,rutting
341.78727978880517,36.65241237079628,292.3574147481536,620.5109071756603,639384.6230184953,311884.28964953276,13235.251788008673,rutting
369.07585892906616,36.65241237079628,281.7743756364847,605.2437022930543,676037.034698428,348683.0140438741,13875.077012764397,rutting
398.54318080063774,36.65241237079628,271.28622655688923,590.0026718056122,717292.6535232868,390858.34644482046,14606.955617441203,rutting
430.36319802541544,36.65241237079628,260.919054383308,574.8012093834498,763655.1690530776,439310.9500080339,15440.239725775384,rutting
464.7237517465168,36.65241237079628,250.69658542608624,559.6530989926132,815701.3911681444,495107.69718408154,16385.81175737913,rutting
501.8276804993071,36.65241237079628,240.64020531369073,544.5724185788389,874091.1371147521,559514.7558341598,17456.284505071082,rutting
541.8940176155999,36.65241237079628,230.76900111495735,529.5734420375214,939578.678157243,634037.67737473,18666.23669303261,rutting
585.1592842296022,36.65241237079628,221.09982238013856,514.6705406576904,1013025.9783835884,720470.0456445537,20032.489239201343,rutting
631.8788855185242,36.65241237079628,211.64735790941822,499.8780850912062,1095417.9964725547,820952.6081793002,21574.42841723337,rutting
682.32861842019,36.65241237079628,202.42422523655787,485.210348768668,1187880.3655836955,938045.262992211,23314.383239261475,rutting
736.8062997280774,36.65241237079628,193.44107003013576,470.6814135666094,1291699.8180873885,1074814.8364443234,25278.065692036635,rutting
795.6335241748048,36.65241237079628,184.70667285421808,456.30507843169215,1408347.7819477748,1234942.290143907,27495.083993499233,rutting
859.157562882462,36.65241237079628,176.22806098467757,442.09477159130233,1539507.645822381,1422853.8737589624,29999.540839739893,rutting
927.7534133867852,36.65241237079628,168.01062323885742,428.0634669292515,1687106.272307102,1643881.843097467,32830.730738640166,rutting
1001.8260133369538,36.65241237079628,160.05822603836302,414.2236050814968,1853350.435616835,1904461.748964324,36033.95304319867,fatigue
1081.8126309390202,36.65241237079628,152.37332918225488,400.5870198091088,2040768.9742483327,2212375.049418011,39661.46028639541,fatigue
1168.18544625431,36.65241237079628,144.9571000565286,387.1648702305488,2252261.5843496006,2577048.0056073363,43773.56498044855,fatigue
1261.454338590822,36.65241237079628,137.80952524199367,373.9675795364509,2491155.3398994124,3009920.617679233,48439.93229875748,fatigue
1362.1698964422794,36.65241237079628,130.92951870345323,361.0047808586229,2761270.2165645272,3524902.908072374,53741.091158146904,fatigue
1470.926667743175,36.65241237079628,124.31502594575808,348.28527100951106,3066995.1235012617,4138940.379293817,59770.202344427664,fatigue
1588.3666696268983,36.65241237079628,117.96312370445406,335.816972836189,3413376.218906023,4872716.239761904,66635.12969732101,fatigue
1715.1831784058381,36.65241237079628,111.87011489824098,323.60690693065607,3806219.6097611957,5751525.364575286,74460.86926000661,fatigue
1852.1248221466276,36.65241237079628,106.03161870556973,311.6611733934503,4252210.924625181,6806364.4053415125,83392.40202834272,fatigue
2000.0000000000002,36.65241237079628,100.44265573723246,299.98494424997216,4759054.713081841,8075294.59108066,93598.04889562729,fatigue
100.0,38.881551803080896,424.93321251363415,843.8916826175484,533469.6553270223,78731.23543271318,14591.418325920456,rutting
107.98408271867898,38.881551803080896,418.8303095557813,829.9166683423119,523957.9695652604,84842.85068016998,14001.508153080391,rutting
116.60562120594504,38.881551803080896,412.1899332662449,815.8629535345334,517188.8400247319,91584.58621955023,13516.09653048799,rutting
125.9155104576573,38.881551803080896,405.0468368674399,801.731236785988,513033.40449538623,99036.59319688674,13125.030367488196,rutting
135.96870896824353,38.881551803080896,397.4381502495606,787.5225509923406,511399.24849466485,107290.97839240091,12820.084295067725,rutting
146.824563163788,38.881551803080896,389.4028898841955,773.2383999462709,512227.97541006346,116453.75567308626,12594.703980555158,rutting
158.5471577381239,38.881551803080896,380.98147201409967,758.8808784249732,515493.452855133,126647.14365213082,12443.80022318038,rutting
171.20569396005033,38.881551803080896,372.2152377769715,744.4527740739578,521200.68645356526,138012.27640396674,12363.586002743017,rutting
184.87489818490914,38.881551803080896,363.14599790280494,729.9576500234798,529385.2858099862,150712.40770885316,12351.450216295834,rutting
199.63546298206583,38.881551803080896,353.8156034893412,715.3999077599128,540113.5002984827,164936.7058274689,12405.863148823191,rutting
215.57452348237172,38.881551803080896,344.26554815846004,700.7848302984049,553482.8147001676,180904.7558866319,12526.309831390958,rutting
232.78617175760255,38.881551803080896,334.536605675258,686.1186061563088,569623.106866343,198871.91139660415,12713.248385109426,rutting
251.37201226837567,38.881551803080896,324.6685059138256,671.408335004981,588698.3817047641,219135.66621095425,12968.091266427278,rutting
271.4417616594907,38.881551803080896,314.6996509158731,656.6620161799619,610909.1081281117,242043.254607379,13293.208048763168,rutting
293.11389644342387,38.881551803080896,304.66687174000845,641.8885214588203,636495.1984250462,268000.73162770376,13691.949023234816,rutting
316.51635239540985,38.881551803080896,294.60522586275425,627.0975536766911,665739.6830916081,297483.8402440729,14168.689500043693,rutting
341.78727978880517,38.881551803080896,284.54783408201155,612.2995928481455,698973.1487915857,331051.03864285495,14728.895262277452,rutting
369.07585892906616,38.881551803080896,274.52575519738974,597.5058315078353,736579.0231219103,369359.1428278112,15379.210184131456,rutting
398.54318080063774,38.881551803080896,264.5678962009898,582.7281009789838,778999.8075995974,413182.1404352778,16127.567593393913,rutting
430.36319802541544,38.881551803080896,254.7009553030609,567.9787902363806,826744.3801561226,463433.8556076261,16983.32755054863,rutting
464.7237517465168,38.881551803080896,244.949394831279,553.2707589567704,880396.5108703541,521195.2975841364,17957.442851215274,rutting
501.8276804993071,38.881551803080896,235.33544086902748,538.6172462520195,940624.7602006455,587747.7143456134,19062.657252738478,rutting
541.8940176155999,38.881551803080896,225.87910642370545,524.0317764664735,1008193.9581757622,664612.6059776834,20313.740198741834,rutting
585.1592842296022,38.881551803080896,216.59823492644657,509.5280632964425,1083978.496552592,753600.2414472519,21727.763188547277,rutting
631.8788855185242,38.881551803080896,207.5085609451368,495.11991336338343,1168977.7046434567,856868.5811468648,23324.42393545902,rutting
682.32861842019,38.881551803080896,198.62378512923658,480.82113024943345,1264333.6242992745,976994.9534596686,25126.425606599078,rutting
736.8062997280774,38.881551803080896,189.95566058457072,466.64541989033455,1371351.5515290739,1117063.3890496187,27159.91976956126,rutting
795.6335241748048,38.881551803080896,181.5140880871914,452.6062981219222,1491523.7727873113,1280771.2099480901,29455.023225960027,rutting
859.157562882462,38.881551803080896,173.30721777743258,438.7170010966311,1626556.9946897407,1472559.3379323022,32046.420734909705,rutting
927.7534133867852,38.881551803080896,165.34155521965573,424.99039922938294,1778404.0487898444,1697771.874351647,34974.06777604951,rutting
1001.8260133369538,38.881551803080896,157.62206996271084,411.43891529950724,1949300.550444038,1962851.8706078224,38284.01003926585,fatigue
1081.8126309390202,38.881551803080896,150.15230498485866,398.07444732683825,2141807.3056111387,2275581.93088062,42029.33933881416,fatigue
1168.18544625431,38.881551803080896,142.93448564995433,384.9082968533005,2358859.3951895093,2645380.464131697,46271.30923329947,fatigue
1261.454338590822,38.881551803080896,135.96962703505235,371.95110329104153,2603823.0274634245,3083667.1568840086,51080.63791231087,fatigue
1362.1698964422794,38.881551803080896,129.25763870981515,359.2127850366734,2880561.440578422,3604314.7344308333,56539.03103486679,fatigue
1470.926667743175,38.881551803080896,122.79742625226545,346.7024880885374,3193511.3649248187,4224208.526317575,62740.96335626703,fatigue
1588.3666696268983,38.881551803080896,116.58698897085063,334.42854292819186,3547771.8273658603,4963941.024499759,69795.76537988192,fatigue
1715.1831784058381,38.881551803080896,110.62351346723084,322.3984304260859,3949207.404346417,5848675.872456789,77830.07018713719,fatigue
1852.1248221466276,38.881551803080896,104.9034628157086,310.61875749229137,4404568.419701466,6909225.008553514,86990.68635670317,fatigue
2000.0000000000002,38.881551803080896,99.42266125242938,299.09524310597885,4921631.048038929,8183394.601330117,97447.975872888,fatigue
100.0,41.24626382901352,404.6696787360825,827.4417677743855,626534.1973142504,85984.88893965371,17696.997108424508,rutting
107.98408271867898,41.24626382901352,399.468113407094,813.9234134842429,612274.5316837938,92565.70972946346,16879.30305910258,rutting
116.60562120594504,41.24626382901352,393.72537121409226,800.3347365712259,601385.7632753683,99812.60702214092,16197.80185627958,rutting
125.9155104576573,41.24626382901352,387.4724727437666,786.675893493601,593669.5218603589,107808.91280567925,15637.929417941798,rutting
135.96870896824353,41.24626382901352,380.7430625363005,772.9472387132233,588974.2065216817,116650.2765518301,15187.780401492822,rutting
146.824563163788,41.24626382901352,373.5729457091433,759.1494718495841,587191.1021232213,126446.6579345859,14837.726824320727,rutting
158.5471577381239,41.24626382901352,365.99962118160903,745.2837702873121,588251.3999993642,137324.669386066,14580.110282747692,rutting
171.20569396005033,41.24626382901352,358.0618203138118,731.351905100888,592124.0394202301,149430.33562706376,14408.995681276121,rutting
184.87489818490914,41.24626382901352,349.7990589183288,717.3563388030454,598814.3052456415,162932.35093726678,14319.976761873066,rutting
199.63546298206583,41.24626382901352,341.25120960346544,703.300304030492,608363.1346150646,178025.93144022525,14310.025693485111,rutting
215.57452348237172,41.24626382901352,332.45810031071005,689.1878628355364,620847.1018221803,194937.37971683088,14377.380622418836,rutting
232.78617175760255,41.24626382901352,323.45914376246736,675.023946743243,636379.0659932006,213929.50342524165,14521.46645966357,rutting
251.37201226837567,41.24626382901352,314.293001382914,660.8143781538623,655109.4811368214,235308.05927786228,14742.845346281701,rutting
271.4417616594907,41.24626382901352,304.9972841335423,646.5658740167503,677228.3828759044,259429.42992077867,15043.194238623339,rutting
293.11389644342387,41.24626382901352,295.6082916484324,632.2860329752241,702968.081028603,286709.78547850746,15425.307930262128,rutting
316.51635239540985,41.24626382901352,286.16079008853166,617.9833073851727,732606.602511417,317636.03562424245,15893.126610467365,rutting
341.78727978880517,41.24626382901352,276.6878282782431,603.6669617489653,766471.9451345071,352778.9443154451,16451.78777856661,rutting
369.07585892906616,41.24626382901352,267.2205909535259,589.3470191868375,804947.2201162609,392808.86065577844,17107.703015195802,rutting
398.54318080063774,41.24626382901352,257.78828734414157,575.0341975979172,848476.7799526645,438514.619263205,17868.660778271216,rutting
430.36319802541544,41.24626382901352,248.41807283365853,560.7398371501574,897573.4490660343,490826.28647234855,18743.95706509139,rutting
464.7237517465168,41.24626382901352,239.1350010845403,546.4758206904105,952826.9979024226,550842.5802109947,19744.556483099368,rutting
501.8276804993071,41.24626382901352,229.96200377367586,532.254488590493,1014914.0273805875,619863.9783901474,20883.28702131118,rutting
541.8940176155999,41.24626382901352,220.91989494484773,518.0885494496141,1084609.460425964,699432.7618191967,22175.072633851316,rutting
585.1592842296022,41.24626382901352,212.02739693611926,503.99098796513476,1162799.871449475,791381.5239196924,23637.208659556203,rutting
631.8788855185242,41.24626382901352,203.30118486829488,489.97497116898074,1250498.9238688124,897892.0346220403,25289.686132789462,rutting
682.32861842019,41.24626382901352,194.75594677187902,476.05375411242153,1348865.2310765702,1021566.7871752353,27155.572219386846,rutting
736.8062997280774,41.24626382901352,186.40445657126173,462.2405859734521,1459223.0087715352,1165516.1062053756,29261.45537145939,rutting
795.6335241748048,41.24626382901352,178.25765732415005,448.54861746379464,1583085.9476440395,1333464.3812065215,31637.965374922725,rutting
859.157562882462,41.24626382901352,170.32475232080927,434.99081033147763,1722184.8066741342,1529879.8473750856,34320.380310804576,rutting
927.7534133867852,41.24626382901352,162.61330187208787,421.57984969339566,1878499.3107333384,1760133.410821812,37349.33462176745,rutting
1001.8260133369538,41.24626382901352,155.12932384959905,408.32805989258696,2054295.0341613225,2030693.3659796715,40771.64503670826,rutting
1081.8126309390202,41.24626382901352,147.87739627912651,395.24732455751507,2252166.067414812,2349364.554242732,44641.274141263784,fatigue
1168.18544625431,41.24626382901352,140.86076052386082,382.34901154374984,2475084.4002704667,2725582.6606714763,49020.454991016064,fatigue
1261.454338590822,41.24626382901352,134.08142382285828,369.6439034579775,2726457.1166680222,3170777.0638717436,53981.00446972594,fatigue
1362.1698964422794,41.24626382901352,127.5402601683215,357.1421344937033,3010192.688259077,3698819.1027899343,59605.858246484284,fatigue
1470.926667743175,41.24626382901352,121.23710870962499,344.85313433842083,3330777.8822965357,4326577.0098362295,65990.86636530107,fatigue
1588.3666696268983,41.24626382901352,115.17086905957036,332.7855799327343,3693367.072126087,5074604.3499138355,73246.8959296029,fatigue
1715.1831784058381,41.24626382901352,109.33959304667998,320.94735586115223,4103886.064149573,5967995.94610529,81502.29629050838,fatigue
1852.1248221466276,41.24626382901352,103.74057260430678,309.3455241202493,4569152.94434219,7037454.414260844,90905.79293556906,fatigue
2000.0000000000002,41.24626382901352,98.37042361133143,297.9863039321396,5097018.912801269,8320622.15359575,101629.88929409954,fatigue
100.0,43.75479375074185,384.80590652620805,810.7724351092185,739405.2600137321,94187.211701848,21588.620209055192,rutting
107.98408271867898,43.75479375074185,380.45464058506366,797.6947849216883,718864.5208083319,101300.0148868617,20464.236054369707,rutting
116.60562120594504,43.75479375074185,375.5619360097168,784.555338490102,702518.2029797947,109119.62761299791,19519.172801006178,rutting
125.9155104576573,43.75479375074185,370.1551043912931,771.3538527847005,690072.1619299004,117732.95551253027,18732.63857711558,rutting
135.96870896824353,43.75479375074185,364.26429162092205,758.0901425327157,681293.3556707266,127239.63306597582,18087.550737973223,rutting
146.824563163788,43.75479375074185,357.9220445913291,744.7642357486111,676003.8696256457,137754.06533360656,17569.97041727794,rutting
158.5471577381239,43.75479375074185,351.16286819094597,731.3765169463545,674076.1798191622,149407.82416893233,17168.64506093623,rutting
171.20569396005033,43.75479375074185,344.0227814226753,717.927855477823,675429.5184866461,162352.46649900847,16874.64027461858,rutting
184.87489818490914,43.75479375074185,336.53888079476366,704.4197170816111,680027.2333030073,176762.85592659065,16681.045983872667,rutting
199.63546298206583,43.75479375074185,328.74891827896187,690.854257345596,687875.0559381807,192841.08544958953,16582.7449122786,rutting
215.57452348237172,43.75479375074185,320.6909001553894,677.2343963649463,699020.2179498452,210821.11914508007,16576.23385570153,rutting
232.78617175760255,43.75479375074185,312.4027120089501,663.5638744002555,713551.3725701456,230974.29501890714,16659.49027418305,rutting
251.37201226837567,43.75479375074185,303.92177405185527,649.8472887983928,731599.30017599,253615.8608531432,16831.878424436774,rutting
271.4417616594907,43.75479375074185,295.28472986062314,636.0901128262539,753338.3935847377,279112.750996479,17094.090687385156,rutting
293.11389644342387,43.75479375074185,286.52717056885865,622.2986973832017,778988.9372142181,307892.8561257404,17448.120966654085,rutting
316.51635239540985,43.75479375074185,277.6833955783753,608.4802568032965,808820.2120096593,340456.0919020991,17897.268095589927,rutting
341.78727978880517,43.75479375074185,268.7862099635962,594.6428401373093,843154.4762938374,377387.6384363914,18446.168134568266,rutting
369.07585892906616,43.75479375074185,259.86675796385174,580.795289422697,882371.8917730112,419373.8033985518,19100.855303461023,rutting
398.54318080063774,43.75479375074185,250.9543912949299,566.9471865139869,926916.4842806457,467221.0609811314,19868.852107914372,rutting
430.36319802541544,43.75479375074185,242.07657046895702,553.1087900638531,977303.250941304,521878.94114749343,20759.290011079676,rutting
464.7237517465168,43.75479375074185,233.2587968891054,539.2909642242057,1034126.5498061988,584467.5941437489,21783.06280104946,rutting
501.8276804993071,43.75479375074185,224.5245731773323,525.5051005846183,1098069.9352196914,656311.040987775,22953.015633798786,rutting
541.8940176155999,43.75479375074185,215.89538899060477,511.76303478982766,1169917.6328621146,738977.350167702,24284.17361715977,rutting
585.1592842296022,43.75479375074185,207.39072947289333,498.0769591859779,1250567.8833063438,834327.2648932226,25794.01476936584,rutting
631.8788855185242,43.75479375074185,199.02810346431113,484.4593327437345,1341048.4228624546,944573.157560536,27502.79326395881,rutting
682.32861842019,43.75479375074185,190.8230886322379,470.92278940153926,1442534.4164463782,1072350.6258142695,29433.920092283257,rutting
736.8062997280774,43.75479375074185,182.78939078935508,457.48004587032676,1556369.210349259,1220805.5894951276,31614.40967047482,rutting
795.6335241748048,43.75479375074185,174.93891480814113,444.1438098472311,1684088.3344769937,1393700.4275049604,34075.402530417676,rutting
859.157562882462,43.75479375074185,167.28184471941447,430.92668950497574,1827447.2555185498,1595543.5434071166,36852.77611146612,rutting
927.7534133867852,43.75479375074185,159.8267307841339,417.84110505956806,1988453.4665655254,1831747.8133442646,39987.85786883303,rutting
1001.8260133369538,43.75479375074185,152.5805815442773,404.89920317402465,2169403.5973364874,2108824.7070960966,43528.25750408936,rutting
1081.8126309390202,43.75479375074185,145.54895908297064,392.11277493129074,2372926.3452535807,2434622.5565505205,47528.8381862255,fatigue
1168.18544625431,43.75479375074185,138.7360759499917,379.49317810406893,2602032.164687598,2818619.5702993902,52052.85026912996,fatigue
1261.454338590822,43.75479375074185,132.14489243120778,367.0512644599731,2860170.8139839675,3272284.8805322973,57173.255345981626,fatigue
1362.1698964422794,43.75479375074185,125.77721305513417,354.79731286163957,3151298.052547853,3809524.3163220086,62974.27366253198,fatigue
1470.926667743175,43.75479375074185,119.63378143292653,342.74096894542254,3479953.0095024896,4447231.929161854,69553.1941216643,fatigue
1588.3666696268983,43.75479375074185,113.7143727166069,330.8911921794914,3851348.018686672,5205973.8153286325,77022.49357209307,fatigue
1715.1831784058381,43.75479375074185,108.01788313143922,319.25621110154066,4271473.040930904,6110837.826029979,85512.32105260601,fatigue
1852.1248221466276,43.75479375074185,102.54241618979428,307.84348750673666,4747217.184250533,7192491.7720044665,95173.41348366244,fatigue
2000.0000000000002,43.75479375074185,97.28536532376827,296.6596902875409,5286510.29838025,8488504.287197927,106180.52235042598,fatigue
